Date,card_number,full_name,Department,Category,Transaction,Amount,Barcode,Title,Author,homebranch,holdingbranch
2024-02-09 16:37:27,25CYUF,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,61517,FUNDAMENTALS OF ELECTRICAL MACHINES,"SALAM, MOHAMMAD ABDUS",RIT,RIT
2024-02-09 16:37:34,25CYUF,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,71806,OPERATIONAL AMLIFIERS AND LINEAR ICS,BELL DAVID A,RIT,RIT
2024-02-09 16:39:08,YB3CWM,XCVW24,ME,UG,Check out,,98723,HIGHER ENGINEERING MATHEMATICS,B. V. RAMANA,RIT,RIT
2024-02-09 16:39:44,0O2ZSE,XCVW24,ARCH,ST,Renew,-,93275,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT R K,RIT,RIT
2024-02-09 16:39:44,0O2ZSE,XCVW24,ARCH,ST,Check out,,93275,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT R K,RIT,RIT
2024-02-09 16:40:41,0O2ZSE,XCVW24,ARCH,ST,Renew,-,95693,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-02-09 16:41:48,28X3BE,J361O0,ARCH,ST,Check out,,93259,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT R K,RIT,RIT
2024-02-09 16:41:56,25CYUF,XCVW24,UNDER GRADUATION(UG),UG,Other,-14.0000,,,,,
2024-02-09 16:43:50,3L918G,XCVW24,UNDER GRADUATION(UG),ST,Check out,,69367,ELECTRONIC DEVICES AND CIRCUIT THEORY,"BOYLESTAD, ROBERT L",RIT,RIT
2024-02-09 16:49:56,NGZV2G,XCVW24,ARCH,ST,Check out,,95240,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT H J,RIT,RIT
2024-02-09 16:49:56,NGZV2G,XCVW24,ARCH,ST,Renew,-,95240,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT H J,RIT,RIT
2024-02-09 16:50:20,NGZV2G,XCVW24,ARCH,ST,Renew,-,95240,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT H J,RIT,RIT
2024-02-09 16:50:20,NGZV2G,XCVW24,ARCH,ST,Renew,-,95240,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT H J,RIT,RIT
2024-02-09 16:57:37,MCWRR9,XCVW24,ARCH,ST,Check in,-,100355,Kannada Kali Learn Kannada Through English with Hindi Transliteration,Kannakumari S,RIT,RIT
2024-02-09 16:59:57,8NQHFD,XCVW24,ARCH,ST,Check out,,93247,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT R K,RIT,RIT
2024-02-09 17:00:30,QFOPV5,XCVW24,ARCH,ST,Check out,,93248,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT R K,RIT,RIT
2024-02-09 17:00:58,UVO091,XCVW24,ARCH,ST,Check out,,95827,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-02-09 17:02:29,MCWRR9,XCVW24,ARCH,ST,Check out,,93251,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT R K,RIT,RIT
2024-02-09 17:23:00,4A1EDM,XCVW24,EEE,ST,Check out,,46191,OP-AMPS AND LINEAR INTEGRATED CIRCUITS: THEORY AND APPLICATION,"FIORE, JAMES M",RIT,RIT
2024-02-09 17:27:30,UINVKX,XCVW24,,PG,Renew,-,75614,DESIGN OF ANALOG CMOS INTEGRATED CIRCUITS,BEHZAD RAZAVI,RIT,RIT
2024-02-09 19:40:06,51JOJV,WSJSR2,,UG,Check out,,71814,OPERATIONAL AMLIFIERS AND LINEAR ICS,BELL DAVID A,RIT,RIT
2024-02-09 20:41:33,1RY6AQ,XCVW24,PG,PG,Check out,,77620,EARTHQUAKE RESISTANT DESIGN OF STRUCTURES,DUGGAL,RIT,RIT
2024-02-09 20:41:48,1RY6AQ,XCVW24,PG,PG,Check out,,98532,DESIGN OF EARTHQUAKE RESISTANT STRUCTURES,Dr. VINOD HOSUR,RIT,RIT
2024-02-10 08:54:38,S980EY,XCVW24,UNDER GRADUATION(UG),UG,Check out,,97604,MATHEMATICS FOR MACHINE LEARNING,"DEISENROTH, MARC PETER; FAISAL, A. ALDO; ONG, CHENG SOON",RIT,RIT
2024-02-10 08:54:46,S980EY,XCVW24,UNDER GRADUATION(UG),UG,Check out,,81551,CONTROL SYSTEM ENGINEERING,"NAGARATH, I J",RIT,RIT
2024-02-10 09:08:37,ZO5ZYG,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,100675,ELECTRIC CIRCUITS,ALEXANDER K CHARLES,RIT,RIT
2024-02-10 09:12:25,ZO5ZYG,XCVW24,UNDER GRADUATION(UG),UG,Other,-3.0000,,,,,
2024-02-10 09:42:27,UAS1VM,XCVW24,CSE,PG,Check in,-,98554,NEURAL NETWORKS: A COMPREHENSIVE FOUNDATION,SIMON HAYKIN,RIT,RIT
2024-02-10 09:44:39,UAS1VM,XCVW24,CSE,PG,Other,-18.0000,,,,,
2024-02-10 09:53:58,ZSPY4N,XCVW24,AIML,UG,Check in,-,67979,DATA STRUCTURES USING C,BALAGURUSAMY E,RIT,RIT
2024-02-10 10:05:18,05W7UY,XCVW24,AIML,ST,Check in,-,93301,CALCULUS AND LINEAR ALGEBRA,CHANDRASHEKAR K S,RIT,RIT
2024-02-10 10:05:31,05W7UY,XCVW24,AIML,ST,Renew,-,88800,OBJECT ORIENTED PROGRAMMING WITH C ++,"BALAGURUSAMY,E",RIT,RIT
2024-02-10 10:05:38,05W7UY,XCVW24,AIML,ST,Renew,-,92753,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2024-02-10 10:13:58,F3C698,XCVW24,MBA,TS,Check out,,MB8118,MANAGEMENT ACCOUNTING,KHAN & JAIN,RIT,RIT
2024-02-10 10:27:08,CN10KA,C5NGDH,,PG,Renew,-,MB8025,DIGITAL MARKETING: STRATEGY & TACTICS,"KAGAN, SINGH",RIT,RIT
2024-02-10 10:28:10,KJBWV4,XCVW24,,ST,Check in,-,93418,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2024-02-10 10:37:09,8OXF4E,XCVW24,CSE,ST,Check in,-,95820,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-02-10 10:40:54,XNY6DP,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,87323,MAKE EASY ELECTRONICS,PLATT,RIT,RIT
2024-02-10 10:41:09,XNY6DP,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,71571,ELECTRONIC DEVICES AND CIRCUITS,"BELL, DAVID",RIT,RIT
2024-02-10 10:58:43,ZP3QAN,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,44899,ELECTRONIC DEVICES AND CIRCUITS,DAVID BELL A,RIT,RIT
2024-02-10 10:58:57,ZP3QAN,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,32547,DIGITAL FUNDAMENTALS,"FLOYD, THOMAS L",RIT,RIT
2024-02-10 10:59:48,FCZNG3,XCVW24,CSE,UG,Check in,-,92772,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2024-02-10 11:01:27,QCYHC4,XCVW24,CV,UG,Check out,,29710,STRENGTH OF MATERIALS,"BASAVARAJAIAH, B S",RIT,RIT
2024-02-10 11:01:36,VNLVMA,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,86963,NETWORK ANALYSIS,VALKENBURG,RIT,RIT
2024-02-10 11:01:52,VNLVMA,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,78688,OP AMPS AND LINEAR INTEGRATED CIRCUITS,GAYAKWAD,RIT,RIT
2024-02-10 11:01:54,18A3K2,XCVW24,CV,UG,Check out,,79155,STRENGTH OF MATERIALS,BASAVARAJAIAH,RIT,RIT
2024-02-10 11:02:12,VNLVMA,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,36867,DIGITAL SYSTEMS: PRINCIPLES AND APPLICATIONS,"TOCCI, RONALD J",RIT,RIT
2024-02-10 11:02:33,VNLVMA,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,57257,NETWORK ANALYSIS AND SYNTHESIS-INCLUDING LINEAR SYSTESM ANALYSIS,WADHWA C L,RIT,RIT
2024-02-10 11:05:23,VNLVMA,XCVW24,UNDER GRADUATION(UG),UG,Other,-8.0000,,,,,
2024-02-10 11:07:36,QQ7C8U,XCVW24,UNDER GRADUATION(UG),ST,Check in,-,59320,OBJECT ORIENTED ANALYSIS AND DESIGN WITH APPLICATIONS,BOOCH GRADY MAKSIMCHUK,RIT,RIT
2024-02-10 11:07:57,QQ7C8U,XCVW24,UNDER GRADUATION(UG),ST,Check in,-,91362,GUIDE TO COMPUTER FORENSICS AND INVESTIGATIONS,"NELSON, BILL",RIT,RIT
2024-02-10 11:08:16,QQ7C8U,XCVW24,UNDER GRADUATION(UG),ST,Check in,-,100232,JAVA THE COMPLETE REFERENCE,"SCHILDT, HERBERT",RIT,RIT
2024-02-10 11:11:28,QQ7C8U,XCVW24,UNDER GRADUATION(UG),ST,Other,-266.0000,,,,,
2024-02-10 11:16:38,F9AIZR,XCVW24,UNDER GRADUATION(UG),ST,Check out,,81091,OPERATING SYSTEM CONCEPTS,SILBERSCHATZ,RIT,RIT
2024-02-10 11:16:44,F9AIZR,XCVW24,UNDER GRADUATION(UG),ST,Check out,,99421,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI,RAMEZ AND NAVATHE SHAMKANT",RIT,RIT
2024-02-10 11:18:12,FCZNG3,XCVW24,CSE,UG,Renew,-,100761,FUNDAMENTALS OF DATA STRUCTURES IN C,HOROWITZ ELLIS SAHNI SARTAJ,RIT,RIT
2024-02-10 11:20:58,Y1MDXJ,XCVW24,CV,UG,Check out,,94459,ENVIRONMENTAL ENGINEERING-I WATER SUPPLY ENGINEERING,PUNMIA B C,RIT,RIT
2024-02-10 11:29:47,V5WV0V,XCVW24,CV,UG,Check in,-,20956,TRANSPORTATION ENGINEERING,VAZIRANI V N,RIT,RIT
2024-02-10 11:30:05,2XGT90,XCVW24,UNDER GRADUATION(UG),ST,Check in,-,90852,TEXTBOOK OF GEOTECHNICAL ENGG.,KHAN,RIT,RIT
2024-02-10 11:47:17,YTZU6Z,XCVW24,UNDER GRADUATION(UG),ST,Renew,-,90472,ELECTRICAL ENGG PAPER1 AND 2 19 YEARS CONV SOLVED PAPER,GKP,RIT,RIT
2024-02-10 11:48:41,W52FB0,XCVW24,UNDER GRADUATION(UG),ST,Check out,,71755,NATURAL LANGUAGE PROCESSING AND INFORMATION RETRIEVAL,SIDDIQUI TANVEER,RIT,RIT
2024-02-10 11:51:32,YTZU6Z,XCVW24,UNDER GRADUATION(UG),ST,Check in,-,60446,QUESTION BANK IN ELECTRINCAL ENGINEERING: OBJECTIVES,MITTAL G K,RIT,RIT
2024-02-10 11:51:39,YTZU6Z,XCVW24,UNDER GRADUATION(UG),ST,Check in,-,54179,CONTROL SYSTEMS,KUMAR ASHOK,RIT,RIT
2024-02-10 11:52:40,YTZU6Z,XCVW24,UNDER GRADUATION(UG),ST,Check out,,45679,CONTROL SYSTEMS,KUMAR ASHOK,RIT,RIT
2024-02-10 11:58:04,0EFAKJ,XCVW24,,TS,Check in,-,89950,DATABASE SYSTEM CONCEPTS,SILBERSCHATZ,RIT,RIT
2024-02-10 11:58:33,U760TU,XCVW24,,TS,Check in,-,91494,"BIG DATA BLACK BOOK: COVER HADOOP2, MAP REDUCE, HIVE, YARN,PIG, R AND VISUALIZATION",DT EDITORIAL,RIT,RIT
2024-02-10 11:58:43,0EFAKJ,XCVW24,,TS,Check in,-,87523,ADVANCED DATABASE MANAGEMENT SYSTEM,SHARMA,RIT,RIT
2024-02-10 11:58:54,0EFAKJ,XCVW24,,TS,Check in,-,64479,DATABASE MANAGEMENT SYSTEMS,"RAMAKRISHNAN, RAGHU",RIT,RIT
2024-02-10 12:12:27,CNKL1K,XCVW24,ECE,ST,Check in,-,71888,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2024-02-10 12:32:18,6XF5YC,XCVW24,VLSI,PG,Check out,,98841,Internet of Things: A Hands-on Approach,"Arshdeep Bahga, Vijay Madisetti,",RIT,RIT
2024-02-10 12:32:47,J7KADO,XCVW24,,PHD,Check out,,76963,ANTENNAS AND WAVE PROPAGATION,G S N RAJU,RIT,RIT
2024-02-10 12:34:56,60FYCR,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,89682,HIGHER ENGINEERING MATHEMATICS,GREWAL,RIT,RIT
2024-02-10 12:35:41,60FYCR,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,81718,CONTROL SYSTEMS ENGINEERING,"NAGRATH, I J",RIT,RIT
2024-02-10 12:36:08,FOBCLV,XCVW24,CHEM,UG,Check out,,94052,UNIT OPERATIONS-I: FLUID FLOW & MECHANICAL OPERATIONS,"GAVHANE, K A",RIT,RIT
2024-02-10 12:36:18,FOBCLV,XCVW24,CHEM,UG,Check out,,88913,BASIC PRINCIPLES AND CALCULATIONS IN CHEMICAL ENGINEERING,"HIMMELBLAU,DAVID M AND RIGGS JAMES B",RIT,RIT
2024-02-10 12:36:52,H7B0RT,XCVW24,CHEM,UG,Check out,,97350,BASIC PRINCIPLES AND CALCULATIONS IN CHEMISTRY,"HIMMELBLAU, DAVID M.; RIGGS, JAMES B.",RIT,RIT
2024-02-10 12:36:59,H7B0RT,XCVW24,CHEM,UG,Check out,,94054,UNIT OPERATIONS-I: FLUID FLOW & MECHANICAL OPERATIONS,"GAVHANE, K A",RIT,RIT
2024-02-10 12:38:06,61U2ZZ,XCVW24,UNDER GRADUATION(UG),ST,Check in,-,DB3467,MATERIAL SCIENCE & METALLURGY,K.R.PHANEESH,RIT,RIT
2024-02-10 12:38:47,9I5Y6N,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,86449,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2024-02-10 12:39:48,P9S2BF,XCVW24,,ST,Check out,,65258,ADVANCED DGITAL DESIGN WITH THE VERILOG H D L,CILETTI D MICHAEL,RIT,RIT
2024-02-10 12:40:35,BJ7Z9K,XCVW24,,ST,Check out,,65259,ADVANCED DGITAL DESIGN WITH THE VERILOG H D L,CILETTI D MICHAEL,RIT,RIT
2024-02-10 12:46:38,SY0G29,XCVW24,CV,UG,Check in,-,77998,FLUID MECHANICS,STREETER,RIT,RIT
2024-02-10 12:47:07,SY0G29,XCVW24,CV,UG,Renew,-,DB4401,STRENGTH OF MATERIALS,"BASAVARAJAIAH,B",RIT,RIT
2024-02-10 12:51:52,P9G1UG,XCVW24,BT,UG,Check out,,78532,MICROBIOLOGY,PELCZAR,RIT,RIT
2024-02-10 12:52:06,P9G1UG,XCVW24,BT,UG,Check out,,38629,BIOPROCESS ENGINEERING,"SHULER, MICHAEL L",RIT,RIT
2024-02-10 12:53:09,SMZ3EW,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,89020,PROCESS HEAT TRANSFER,"KERN,DONALD Q",RIT,RIT
2024-02-10 12:57:04,T7OFPY,XCVW24,UNDER GRADUATION(UG),ST,Check out,,99526,FUNDAMENTALS OF DATABASE SYSTEMS,ELMASRI AND NAVATHE,RIT,RIT
2024-02-10 12:57:44,0SVPKC,XCVW24,UNDER GRADUATION(UG),ST,Check in,-,86618,THEORY OF MACHINES.,"KHURMI,R S",RIT,RIT
2024-02-10 13:12:23,97B47U,XCVW24,UNDER GRADUATION(UG),ST,Check in,-,95361,DIGITAL IMAGE PROCESSING,"GONZALEZ, RAFAEL WOODS",RIT,RIT
2024-02-10 13:13:04,97B47U,XCVW24,UNDER GRADUATION(UG),ST,Check out,,89132,HANDBOOK OF BIOMEDICAL INSTRUMENTATION,"KHANDPUR,R S",RIT,RIT
2024-02-10 13:44:13,6OSN3N,XCVW24,MCA,PG,Check out,,59353,PRINCIPLES AND PRACTICE OF INFORMATION SECURITY,WHITMAN MICHAEL,RIT,RIT
2024-02-10 13:48:04,H7ME59,XCVW24,UNDER GRADUATION(UG),ST,Check out,,67223,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUZ A",RIT,RIT
2024-02-10 13:50:46,XNY5T7,XCVW24,CHEMISTRY(CHY),TS,Check out,,87943,DESIGN AND ANALYSIS OF EXPERIMENTS,MONTGOMERY,RIT,RIT
2024-02-10 14:18:46,4GTB4V,XCVW24,UNDER GRADUATION(UG),ST,Check out,,90792,FLUID MECHANICS AND TURBO MACHINES,MADAN MOHAN DAS,RIT,RIT
2024-02-10 14:49:30,YS3S9P,XCVW24,CSE_AIML,ST,Renew,-,DB3411,INTRODUCTION TO DATA STRUCTURES IN C,ASHOK N. KAMTHANE,RIT,RIT
2024-02-10 14:57:12,DEPW4V,XCVW24,CIVIL ENGINEERING,ST,Check out,,90511,ESE GENERAL STUDIES & ENGINEERING APTITUDE 2019,GKP,RIT,RIT
2024-02-10 15:24:58,RMYILG,XCVW24,CHEM,UG,Renew,-,37979,CHEMICAL PROCESS PRINCIPLES,"HOUGEN, OLAF A",RIT,RIT
2024-02-10 15:25:31,RMYILG,XCVW24,CHEM,UG,Check out,,94048,UNIT OPERATIONS-I: FLUID FLOW & MECHANICAL OPERATIONS,"GAVHANE, K A",RIT,RIT
2024-02-10 15:43:22,KB44L1,XCVW24,UNDER GRADUATION(UG),ST,Check out,,69329,COMPILERS PRINCIPLES TECHNICALS AND TOOLS,AHO ULLMAN,RIT,RIT
2024-02-10 15:43:26,KB44L1,XCVW24,UNDER GRADUATION(UG),ST,Check out,,69600,"INTRODUCTION TO AUTOMATA THEORY,LANGUAGES AND COMPUTATION","HOPCROFT, JOHN E, MOTWANI, RAJEEV",RIT,RIT
2024-02-10 16:05:44,GA9BGT,XCVW24,UNDER GRADUATION(UG),ST,Renew,-,100290,DATA COMMUNICATION AND NETWORKING WITH TCP/IP PROTOCOL SUITE,"FOROUZAN, BEHROOZ A",RIT,RIT
2024-02-10 17:26:19,1K2WU9,XCVW24,UNDER GRADUATION(UG),ST,Check out,,DB4429,PLACES OF WORKSHOP,"WREN,CHRISTOPHER",RIT,RIT
2024-02-10 19:20:28,0SVPKC,XCVW24,UNDER GRADUATION(UG),ST,Check out,,68489,FLUID MECHANICS AND TURBOMACHINES,"MOHAN DAS, MADAN",RIT,RIT
2024-02-10 19:22:44,G73A1K,XCVW24,UNDER GRADUATION(UG),ST,Check in,-,49171,DYNAMICS OF MACHINERY,DAS J B K,RIT,RIT
2024-02-10 19:23:54,G73A1K,XCVW24,UNDER GRADUATION(UG),ST,Check out,,75792,FLUID MECHANICS AND TURBOMACHINES,"DAS, MADAN MOHAN",RIT,RIT
2024-02-11 09:41:56,6XF5YC,XCVW24,VLSI,PG,Check out,,76506,INTERNET THINGS,BAHGA ARSHDEEP,RIT,RIT
2024-02-11 09:54:17,CCN59M,XCVW24,CHEM,ST,Check in,-,71897,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2024-02-11 10:25:22,1Q7RX9,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,77488,DIGITAL DESIGN WITH AN INTRODUCTION TO THE VERILOG HDL,MANO,RIT,RIT
2024-02-11 10:41:55,AG4FM4,XCVW24,ISE,ST,Check in,-,100982,COMPLETE REFERENCE HTML & CSS,POWELL THOMAS A,RIT,RIT
2024-02-11 10:48:29,1Q7RX9,XCVW24,UNDER GRADUATION(UG),UG,Check out,,81093,OPERATING SYSTEM CONCEPTS,SILBERSCHATZ,RIT,RIT
2024-02-11 10:52:24,UYO92X,XCVW24,CSE_AIML,UG,Check out,,81843,LINEAR ALGEBRA AND ITS APPLICATIONS,"DAVID C. LAY,",RIT,RIT
2024-02-11 11:04:28,MFLPZW,XCVW24,AIDS,UG,Check out,,100822,ARTIFICIAL INTELLIGENCE MODERN APPROACH,RUSSEL STUART NORVEG PETER,RIT,RIT
2024-02-11 11:58:56,MO0F63,XCVW24,ISE,ST,Check in,-,99988,DATA STRUSTURES USING C & C++,"LANGSAM, YEDIDYAH, AUGENSTEIN, MOSHE J, TENENBAUM AARDN",RIT,RIT
2024-02-11 14:58:17,NU57K3,XCVW24,UNDER GRADUATION(UG),ST,Check out,,75788,FLUID MECHANICS AND TURBOMACHINES,"DAS, MADAN MOHAN",RIT,RIT
2024-02-11 17:45:23,NU57K3,XCVW24,UNDER GRADUATION(UG),ST,Renew,-,75788,FLUID MECHANICS AND TURBOMACHINES,"DAS, MADAN MOHAN",RIT,RIT
2024-02-12 08:47:00,O3PB1E,XCVW24,,NT,Check in,-,84357,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI, REMEZ",RIT,RIT
2024-02-12 08:47:12,531VKR,XCVW24,,NT,Check in,-,83748,TCR JAVA,SCHILDT,RIT,RIT
2024-02-12 08:47:23,531VKR,XCVW24,,NT,Check in,-,82736,ARM SYSTEM DEVELOPERS GUIDE,SLOSS ANDREW,RIT,RIT
2024-02-12 08:47:36,531VKR,XCVW24,,NT,Check in,-,DB3701,ENGINEERING MATHEMATICS -IV,KSC,RIT,RIT
2024-02-12 09:13:30,0Z3R07,XCVW24,,PG,Renew,-,86524,METAL FORMING PROCESSES,NAGPAL,RIT,RIT
2024-02-12 09:27:58,L3WB00,95FY26,,UG,Check in,-,97587,A COMPETITIVE APPROACH TO LINEAR ALGEBRA,PUNDIR S.K.,RIT,RIT
2024-02-12 09:51:16,ZRZ9WW,XCVW24,TS,TS,Check out,,33465,FILE STRUCTURES: OBJECT-ORIENTED APPROACH WITH C++,"FOLK, MICHAEL J",RIT,RIT
2024-02-12 09:51:37,ZRZ9WW,XCVW24,TS,TS,Check out,,69639,FILE STRUCTURES USING C++,"VENUGOPAL, K R",RIT,RIT
2024-02-12 09:52:20,XPXS60,XCVW24,TS,TS,Check in,-,98523,"IoT Fundamentals: Networking Technologies, Protocols, and Use Cases for the Internet of Things","David Hanes, Gonzalo Salgueiro, Patrick Grossetete, Robert Barton, Jerome Henry",RIT,RIT
2024-02-12 09:52:31,57VQC9,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,98116,Wiley's GATE Biotechnology Chapter-Wise Solved Papers (2000-2021,Wiley Editoria,RIT,RIT
2024-02-12 09:52:38,57VQC9,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,91963,GATE: 2020 BIOTECHNOLOGY,"KUMAR, PRABHUNSHU",RIT,RIT
2024-02-12 09:52:38,XPXS60,XCVW24,TS,TS,Check in,-,53445,SCHAUM'S OUTLINES PROGRAMMING WITH C++,"HUBBARD, JOHN R",RIT,RIT
2024-02-12 09:52:54,XPXS60,XCVW24,TS,TS,Check in,-,DL300651,C ++ COMPLETE REFERENCE,"SCHILDT, HERBERT",RIT,RIT
2024-02-12 09:53:27,YS3S9P,XCVW24,CSE_AIML,ST,Renew,-,DB4081,NETWORK THEORY: A SIMPLIFIED APPROACH,VENKATESH CHANNA K,RIT,RIT
2024-02-12 09:54:48,YS3S9P,XCVW24,CSE_AIML,ST,Renew,-,91652,VERILOG HDL A GUIDE TO DIGITAL DESIGN AND SYNTHESIS,PALNITKAR SAMIR,RIT,RIT
2024-02-12 09:57:02,YS3S9P,XCVW24,CSE_AIML,ST,Check in,-,91652,VERILOG HDL A GUIDE TO DIGITAL DESIGN AND SYNTHESIS,PALNITKAR SAMIR,RIT,RIT
2024-02-12 09:58:44,TWL2XY,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,71749,MOLECULAR BIOLOGY,CRAIG NANCY L,RIT,RIT
2024-02-12 09:58:52,TWL2XY,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,100620,KUBY IMMUNOLOGY,STRANFORT SHARONA,RIT,RIT
2024-02-12 09:59:04,7SQ8AI,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,81996,CONTROL SYSTEMS ENGINEERING,"NAGARATH, I J",RIT,RIT
2024-02-12 09:59:47,XPXS60,XCVW24,TS,TS,Check out,,72172,FUNDAMENTALS OF BUSINESS ANALYTICS,PRASAD,RIT,RIT
2024-02-12 09:59:57,TWL2XY,XCVW24,UNDER GRADUATION(UG),UG,Other,-42.0000,,,,,
2024-02-12 10:17:41,YZNL4P,XCVW24,UNDER GRADUATION(UG),UG,Renew,-,98899,Operating system concepts /,"Silberschatz, Abraham.",RIT,RIT
2024-02-12 10:18:13,VIDZ4P,XCVW24,MBA,PG,Check out,,MB7328,CONSUMER BEHAVIOR,SCHIFFMAN,RIT,RIT
2024-02-12 10:19:36,LYRN0U,XCVW24,MBA,PG,Check in,-,DB5305,CONSUMER BEHAVIOR,LINDQUIST D JAY,RIT,RIT
2024-02-12 10:20:00,3IPEZ8,YL89FF,,PG,Check in,-,41594,"SHOPPER, BUYER AND CONSUMER BEHAVIOR: THEORY, MARKETING APPLICATIONS AND PUBLIC POLICY IMPLICATIONS","LINDQUIST, JAY D",RIT,RIT
2024-02-12 10:29:52,08GXZ2,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,85139,GATE GUIDE GENERAL APTITUDE & ENGINEERING MATHEMATICS,GKP,RIT,RIT
2024-02-12 10:30:19,08GXZ2,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,91956,GATE: 2020 BIOTECHNOLOGY,"KUMAR, PRABHUNSHU",RIT,RIT
2024-02-12 10:30:46,0IF97Q,XCVW24,UNDER GRADUATION(UG),UG,Check in,-,90427,BIOTECHNOLOGY,GATE 2019,RIT,RIT
2024-02-12 10:49:47,TFVAGR,XCVW24,DEC,PG,Check in,-,98828,Internet of Things: A Hands-on Approach,"Arshdeep Bahga, Vijay Madisetti,",RIT,RIT
2024-02-12 10:50:44,TFVAGR,XCVW24,DEC,PG,Check out,,98828,Internet of Things: A Hands-on Approach,"Arshdeep Bahga, Vijay Madisetti,",RIT,RIT
2024-02-12 10:54:56,D19YRJ,XCVW24,SSE,PG,Check out,,70172,SOFTWARE PROJECT MANAGEMENT,"HUGHES, BOB",RIT,RIT
2024-02-12 10:57:11,DU1BMK,XCVW24,MCA,PG,Renew,-,MC3415,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,LEVITIN ANANY,RIT,RIT
2024-02-12 10:57:11,DU1BMK,XCVW24,MCA,PG,Check out,,MC3415,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,LEVITIN ANANY,RIT,RIT
2024-02-12 11:04:59,15P8I1,XCVW24,CHEM,UG,Check in,-,44282,UNIT OPERATION OF CHEMICAL ENGINEERING,MC CABE WARREN,RIT,RIT
2024-02-12 11:05:17,15P8I1,XCVW24,CHEM,UG,Renew,-,37785,BASIC PRINCIPLES AND CALCULATIONS IN CHEMICAL ENGINEERING,"HIMMELBLAU, DAVID M",RIT,RIT
2024-02-12 11:08:29,R5IBOV,XCVW24,,PG,Check in,-,70546,DESIGN OF STEEL STRUCTURES,PUNMIA B C,RIT,RIT
2024-02-12 11:13:31,6NNFFI,T247BK,,PG,Check out,,98536,DESIGN OF EARTHQUAKE RESISTANT STRUCTURES,Dr. VINOD HOSUR,RIT,RIT
2024-02-12 11:13:36,6NNFFI,T247BK,,PG,Check out,,80083,EARTHQUAKE-RESISTANT DESIGN OF STRUCTURES,DUGGAL. S.K.,RIT,RIT
2024-02-12 11:14:11,53QST5,XCVW24,STR,PG,Check out,,72164,EARTHQUAKE RESISTANT DESIGN OF BUILDING STRUCTURES,VINOD HOSU,RIT,RIT
2024-02-12 11:14:13,53QST5,XCVW24,STR,PG,Check out,,80096,EARTHQUAKE-RESISTANT DESIGN OF STRUCTURES,DUGGAL. S.K.,RIT,RIT
